Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_bqs.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bqt.png,HP,2,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bqu.png,HP,2,train,"a histopathology slide showing the cells in the liver liver liver liver, liver liver, liver liver, liver, liver liver, liver"
MHIST_bqv.png,SSA,4,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bqw.png,HP,0,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_bqx.png,HP,0,train,a histopathology slide showing the location of the hepatius in the left side of the hepatius
MHIST_bqy.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bqz.png,SSA,4,train,a histopathology slide showing the purple and white areas of the skin
MHIST_bra.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_brb.png,SSA,4,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_brc.png,HP,2,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_brd.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_bre.png,HP,1,test,a histopathology slide showing the brain and histopathosis
MHIST_brf.png,HP,0,train,a histopathology slide showing the location of the hepatitoidus in the liver
MHIST_brg.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_brh.png,HP,0,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_bri.png,HP,0,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_brj.png,HP,0,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_brk.png,HP,0,train,a histopathology slide showing the hepatitoidus of the left side of the brain
MHIST_brm.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_brn.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_bro.png,HP,3,test,a histopathology slide showing the purple and purple cells of a human
MHIST_brp.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_brq.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_brs.png,HP,3,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_brt.png,HP,3,test,"a histopathology slide showing the location of the hepatitoidus in the left side of the abdomen, and the hepati"
MHIST_bru.png,HP,0,test,a histopathology slide showing the purple and purple areas of the liver
MHIST_brv.png,HP,3,test,"a histopathology slide showing the pattern of the tissue tissue tissue tissue tissue, tissue, tissue tissue, tissue tissue, tissue tissue, tissue tissue tissue tissue tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue"
MHIST_brx.png,HP,1,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bry.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_brz.png,HP,0,train,a histopathology slide showing the pattern of the cell membrane
MHIST_bsa.png,HP,2,test,a histopathology slide showing the pattern of the cells in the liver
MHIST_bsb.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_bsc.png,HP,0,test,a histopathology slide showing the structure of the tissue
MHIST_bsd.png,HP,0,test,a histopathology slide showing the pattern of the cell membrane
MHIST_bsf.png,HP,0,test,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_bsg.png,HP,1,train,a histopathology slide showing the cells of the liver
MHIST_bsh.png,HP,0,test,a histopathology slide showing the pattern of the cells in the liver
MHIST_bsi.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bsl.png,HP,0,train,a histopathology slide showing the purple and purple cells of the liver
MHIST_bsm.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histopathosisal cells in the hetopathosisal cells
MHIST_bsn.png,HP,0,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_bso.png,HP,3,train,a histopathology slide showing the pattern of the tissue tissue in the left side of the tissue
MHIST_bsp.png,HP,0,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_bsr.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_bss.png,HP,0,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bst.png,HP,2,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_bsu.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_bsv.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_bsw.png,SSA,5,train,a histopathology slide showing the purple and white areas of the heliosis of the heliosis
MHIST_bsz.png,HP,1,test,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_btc.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodrottictictictictictict"
MHIST_btd.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_bte.png,HP,2,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_btf.png,HP,2,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_btg.png,HP,3,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bth.png,HP,2,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bti.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_btj.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_btk.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_btl.png,HP,0,test,a histopathology slide showing the location of the heliose in the brain
MHIST_btm.png,HP,0,test,a histopathology slide showing the location of the hepatius in the left side of the hepatius
MHIST_btn.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_bto.png,HP,3,train,"a histopathology slide showing the hepatitoidus in the left and the hepatitoidus in the right, and"
MHIST_btp.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_btq.png,HP,1,train,a histopathology slide showing the brain and histoathosis
MHIST_bts.png,HP,1,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_btv.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_btw.png,HP,2,train,a histopathology slide showing the pattern of the cell membrane
MHIST_btx.png,HP,2,train,a histopathology slide showing the cells of the human cell
MHIST_btz.png,HP,2,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bua.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_buc.png,HP,2,train,a histopathology slide showing the purple and purple areas of the skin
MHIST_bud.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bue.png,HP,1,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_buf.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_buh.png,HP,1,test,a histopathology slide showing the number of cells in the liver
MHIST_bui.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_buj.png,HP,1,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_buk.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_bul.png,HP,0,train,a histopathology slide showing the purple and purple cells of the human
MHIST_bun.png,HP,1,train,a histopathology slide showing the number of cells in the liver
MHIST_bup.png,SSA,5,train,"a histopathology slide showing the liver liver liver liver liver, liver liver, liver liver, liver"
MHIST_buq.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bus.png,HP,1,train,"a histopathology slide showing the hepatitoidus in the liver liver liver liver, liver, liver, liver liver, liver"
MHIST_but.png,HP,2,train,a histopathology slide showing the structure of the tissue tissue and the tissue is a tissue that is a tissue that is a tissue that
MHIST_buu.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal cells in"
MHIST_buw.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_bux.png,HP,0,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_buy.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_buz.png,HP,0,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_bva.png,HP,1,test,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_bvb.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bvc.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_bvd.png,HP,1,train,a histopathology slide showing the structure of the tissue tissue and the tissue is a tissue that is a tissue that is a tissue that
MHIST_bve.png,HP,0,train,a histopathology slide showing the hepatitoidus of the hepatitoidus
MHIST_bvf.png,HP,0,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bvg.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
